date,price,signal_1,signal_2,signal_3,signal_4,signal_5
2020-02-25,62.860534500380915,0.0226448326641704,0.8460472269125012,0.19611487242491604,-0.33100938839529603,-0.6114588597187375
2020-02-26,61.02304955210759,0.7380225540770675,-0.9522168202587055,-0.7384547107102295,0.3576911362570499,0.5492407436267623
2020-02-27,60.260292978107486,-0.892118648158321,-0.7892943053897443,-0.03695990655044023,0.06262240917954727,0.3746263786857723
2020-02-28,59.423634094794245,-0.8070285963179907,-0.49551500181658176,0.2572732302601699,0.0760953285661808,-0.392679796886276
2020-03-02,58.6460492371232,-0.5479377976882637,-0.8112646230417776,0.004629205053583434,-0.3861480296950765,0.31170076815239767
2020-03-03,57.811397530856254,-0.9710110273078365,0.9523496998588866,-0.8469234555477126,-0.8332694342510735,-0.020741424626345588
2020-03-04,57.41651968141668,-0.8777666481861961,-0.8474737140679418,-0.01262978294699,-0.8062488108275948,0.592281140335617
2020-03-05,57.63488867880906,-0.7130705188056568,-0.7130444236573872,0.8441678752911118,0.3281808319138198,-0.18000525075348664
2020-03-06,58.77354120202043,0.7547546275131983,0.005034483905511973,0.20543783724166398,-0.22096051983141976,0.3584854762445783
2020-03-09,59.18089387166749,0.13868748828137206,-0.9316280903643279,0.6254993516644203,-0.32641333099795994,0.8757440017513584
2020-03-10,59.48076304896106,0.06356127595978485,-0.5929449438835295,-0.41727731851349226,-0.4978855427393742,0.15033258895681348
2020-03-11,60.86959937380364,0.7626437486925632,0.18985883427428132,0.5088279983509713,-0.4077455884309501,-0.15782592332968295
2020-03-12,58.009482273216015,-0.37811473432396275,-0.5405766853718402,0.07359698161792975,0.5594222634650257,0.22406380474924473
2020-03-13,59.73085954027337,0.3229427237412917,-0.3129262394838223,-0.8218959504121507,-0.44617718098749193,-0.4060650816644665
2020-03-16,57.424682661650465,-0.3360269446418161,-0.6859653123346957,0.11294056640281604,-0.8559373102623793,0.8419062636734838
2020-03-17,56.675060411763226,0.18380863780888607,-0.9642354077140347,-0.8265927207704155,0.3879085704819764,-0.07738795011729112
2020-03-18,55.23514760448751,-0.7661882050473675,0.1884626740954943,-0.6794272248802778,-0.34439498580777606,-0.3442704047056745
2020-03-19,53.89122783068279,-0.9985468653988133,0.956835892575682,-0.009553686002216314,-0.1720375390051387,-0.6045554278145826
2020-03-20,55.6633858780729,-0.38762310053258553,-0.19634392855524868,0.07608794387546398,0.7875903929185699,0.4114231362276116
2020-03-23,55.66152373377857,0.9410233236185191,0.02537837423965012,-0.8925170904636535,-0.25558729941395253,0.2686231776549921
2020-03-24,56.02599556878277,0.7887136954516994,0.5388862331791021,0.6779459652515178,0.002664332701928288,-0.48315753467275574
2020-03-25,56.23376502251557,0.8177536405203194,-0.9384329766412912,0.35438393055532535,-0.8159895380782844,0.14331945150200584
2020-03-26,57.6298329613479,0.9100104137853261,0.9507970234231548,-0.7200392257727525,-0.3616071342132665,-0.8034009433096178
2020-03-27,58.967239751152725,-0.05873902063895002,0.059795791684125514,-0.9379246703298549,0.29560190503814715,-0.07182112372568522
2020-03-30,59.69764156666428,0.10020989509593879,0.9449670014990921,-0.31004862238310266,-0.8895975913769514,0.09566573314256911
2020-03-31,61.96653949640992,-0.7830897622972212,-0.7887959375582331,-0.561170938191172,-0.027913690223478754,0.6835785145141235
2020-04-01,62.23329211572314,-0.5538175639919036,0.9640491364491255,-0.06812297408934265,-0.10039687509279487,-0.5675223137231585
2020-04-02,61.24507770232277,0.6115985770280874,0.6524645475987881,-0.47284248084783104,-0.11703956157708802,-0.7247695319730639
2020-04-03,61.168414784150414,0.9111258635762058,0.47175335235963534,-0.9736861685206657,0.5904796915625512,-0.5970700688260249
2020-04-06,63.39193729672571,-0.3052118280232336,0.15942566074196052,-0.46868120176087297,0.14645793204349805,-0.7268295094346022
2020-04-07,64.3268391209256,-0.665538999235789,-0.43873345056628366,-0.44467738148030805,0.7657746720546879,0.5577543271786253
2020-04-08,63.50720308013484,-0.1540143396979253,0.8577186745362881,0.44437737804907185,-0.7401723637731741,0.6487832758407289
2020-04-09,62.25457728934827,0.5963358704498927,0.014182959867300077,-0.6923459944814583,-0.045476889132089,0.03786390350365137
2020-04-10,61.61747815368855,-0.9748465184774943,-0.9871539640556193,0.9084265660633607,-0.09239041491969034,0.517228733554032
2020-04-13,63.188937556397185,-0.9976518323783474,-0.9049703917962467,-0.9686554858570553,-0.7673277069448294,-0.07785992787944722
2020-04-14,63.32525268448068,-0.7482186679888494,-0.39790650001896016,0.8051284679899506,0.5130729158284447,-0.24981100861533992
2020-04-15,63.0204509371077,-0.9572141585681432,0.1678573768407014,-0.4026910236309712,0.9298391808258177,-0.38196667205936413
2020-04-16,63.79082452601049,-0.719588808950924,-0.25738104348325447,0.5811447144567188,-0.20600941331602748,-0.364122213099957
2020-04-17,63.7963577842349,-0.3563772995569611,0.8609300726146856,-0.08582440514859892,0.23377530793856235,-0.798521395299233
2020-04-20,62.93466253562021,-0.6700041880978128,-0.9870723648134899,0.7457685660545538,-0.10816337336141225,-0.01764826164975036
2020-04-21,63.102282053564316,0.9508988696196944,-0.020064607413736682,-0.5224726420947156,-0.6429817533594084,-0.21324946968691696
2020-04-22,63.54906291649443,0.2496454914046536,-0.9831479106946415,-0.8619876666741108,-0.9300845460045931,0.24003237725334356
2020-04-23,64.27844465988213,0.23224785938832368,0.6215671415140416,0.8444269805285818,-0.6343839304693412,-0.12729155527170188
2020-04-24,65.16052164782049,0.6002674019329002,-0.28294029310157504,-0.2830600549693591,-0.8594121634643013,-0.26840771009509423
2020-04-27,65.24263783490734,-0.9449619505808589,0.30535243088661357,0.03342591157895542,0.8259198140937993,-0.6112007505802429
2020-04-28,66.38590943249879,0.8556572429178357,-0.8380285301976512,0.7844734028470732,-0.2635713413513814,-0.1337564707751855
2020-04-29,66.07687011137077,-0.2747395880135436,0.876264214130857,-0.8360389513067652,-0.4240737786428065,0.2608582795918831
2020-04-30,65.73450932235139,0.6539290358777288,0.7981626654983164,0.4127742124696637,0.5040961999716506,-0.6871540243070897
2020-05-01,62.70783699724524,-0.9317077197910598,0.4851301700531427,-0.6413573221538097,-0.7886998196703048,-0.11755113011902685
2020-05-04,63.61495785710245,-0.9820588378335747,-0.32081496122436637,-0.2998037564132511,-0.6587634270495974,-0.03729153825498195
2020-05-05,63.51822769791191,0.7443075309537315,0.4706087460961809,-0.11222310211657952,-0.1297828346927918,-0.5482079201810182
2020-05-06,63.67302120758591,0.3029152462331467,-0.7866257328072326,-0.9371935537474737,0.5432593662945195,-0.5131238210164929
2020-05-07,58.55543551490634,-0.8998055181809512,0.6741665148612395,-0.7561494666797758,0.19066134206218596,-0.06984425199274906
2020-05-08,59.6226497671466,-0.8897306681849468,0.9442929535524984,0.8170802434789616,-0.004443417996920808,-0.707996950809154
2020-05-11,57.89842397826684,0.8792850616178448,0.793840272479474,0.5935892498509286,-0.13958970590171402,0.006952824988399932
2020-05-12,57.72470131756794,-0.9538535736023889,-0.7943886639276795,-0.26393430454575734,0.11202348531845505,-0.6320999015026876
2020-05-13,55.75258725680132,0.9682648694397441,0.19516423985704204,0.0071228884188345954,-0.07453961228787656,0.3814126624042553
2020-05-14,56.19099115436376,-0.9060982644479004,-0.9464093205093169,-0.49196982986396415,-0.7888543246019448,0.8204796279348174
2020-05-15,54.748305422683096,0.5665865030677966,0.40999126813999115,0.8024003338981989,-0.2111782449986541,-0.6456027221578947
2020-05-18,53.88455800292695,-0.6214592654126507,0.2667958242960851,-0.43631137250503377,-0.8097367854130194,0.053161360224541085
2020-05-19,55.84937436506303,0.5182348841861557,-0.9869897299815936,-0.03867751003084032,-0.20282103787250766,-0.6085303100107927
2020-05-20,55.33236643343709,-0.7715787739816378,-0.9297575622039888,0.7082044070593718,-0.5696308735204385,0.3470752835541973
2020-05-21,55.400289626279154,-0.42407014607660326,-0.5113092363894854,-0.7624770601510049,0.947502742443069,-0.7547445894463071
2020-05-22,56.33308305132664,-0.1625022705954966,-0.5243164810133276,0.8710817022121138,-0.24788503931422268,0.06700887518807377
2020-05-25,57.97921269667242,-0.9245014001919377,-0.9312155937208206,-0.9409819545027915,-0.8715480767399431,-0.6290756682100652
2020-05-26,59.25175468436833,0.6748377041376428,0.24416081408680815,0.8879311233073472,-0.3139530432936599,-0.3290578005389006
2020-05-27,60.775215456222234,-0.7506554544175288,0.045780358240307795,-0.5571092003550216,0.15819132064396535,-0.7036891586284147
2020-05-28,64.18775380566578,-0.5201359502929257,-0.45390619291480094,-0.4614759411413287,0.7940153338419315,0.23258829472284942
2020-05-29,64.0178912792398,-0.9284959436742817,-0.821765756517314,-0.97297628274672,-0.6211304630323713,-0.6395842247176831
2020-06-01,64.52151542560894,-0.9989860763934757,0.7827499828949657,-0.5789032079658071,-0.8999505257319942,0.12451227204541172
2020-06-02,66.47223000155913,-0.44408096907634503,0.9443309606484326,-0.848191226072621,0.4166286618552919,-0.3938280886656116
2020-06-03,69.68088560130656,0.9965044313322243,-0.6550576065183681,-0.6704055598196708,-0.8638476824284106,-0.2659648639705444
2020-06-04,72.77705038326647,0.7133238686997212,-0.7348211680173368,-0.32911752271511413,-0.5031026740618634,-0.11535791246662638
2020-06-05,75.78987192490509,-0.24948671307604806,0.34657713284376107,0.6229985164315978,-0.4086564373407211,-0.594757497238862
2020-06-08,74.41841395764601,-0.5176261110360031,-0.561266100781788,0.0025589530269519204,-0.2549979793636681,-0.07866127823616394
2020-06-09,77.60611228071241,-0.15723807171138493,-0.34281803215920786,0.11713080454066674,0.34638132950996026,0.6219598312642933
2020-06-10,77.42632830469982,0.5311757921820007,0.6128036392084929,-0.8537175388385997,-0.617585578122958,-0.5656085970143613
2020-06-11,79.06357239361711,-0.9513213531149032,-0.986171057507876,-0.7906363907673118,-0.38962364495828616,0.47050073751668753
2020-06-12,79.33295842176483,0.8844259244431936,0.8891067832121771,0.9266867771402485,-0.1739463010129133,0.6258360085183663
2020-06-15,80.20603786211953,0.6691375841826748,-0.10475166212476501,-0.7294519255070718,-0.07254792972104833,-0.5928485297447575
2020-06-16,81.11512955241263,0.6776973134442918,-0.5878723810398991,0.9006387253519834,-0.10199914397845801,-0.7832212009810319
2020-06-17,80.87800617337287,0.44388462011749225,-0.23916541752079937,-0.36259362819598007,0.20887706745649542,0.044339725377891034
2020-06-18,81.27945843355072,-0.12844174070907316,-0.19901163946300793,-0.15311679861933772,0.4765052736814966,-0.450289193679739
2020-06-19,82.42509496327564,0.649284838281334,-0.9778246585488888,0.7174745358043448,0.14513085212320376,0.7412362296714792
2020-06-22,82.59388802411827,0.5800834105212496,0.925772587837373,0.8026229271603607,0.1944106705531131,-0.1440577315570629
2020-06-23,80.88188803271264,-0.5860825099666392,-0.1257607664644561,-0.27921772393797756,-0.8940593769891987,-0.5765908278100851
2020-06-24,80.83143217598884,-0.7657937155472009,0.31363183063459277,-0.5336804156766274,-0.1653206855701186,-0.7140162846165833
2020-06-25,81.24694743406691,-0.06298061473905199,0.7334700000434113,-0.2557758937047024,0.17608850941507317,0.4204842007996493
2020-06-26,77.92481489007235,0.9596701073254038,-0.8961474992743926,0.1105943199940249,0.34190135170064423,-0.5150796776051104
2020-06-29,77.84961887817013,-0.9604891535377124,0.3370220371882241,0.5875175493902293,-0.6476950421255288,-0.18884563705171503
2020-06-30,77.59668263025722,-0.9797129013166591,-0.505744383688334,-0.22754203032742884,-0.6428740859412525,0.32538319882935346
2020-07-01,76.62813951919566,0.02583250807844902,0.6703056826783869,0.39191400661876274,-0.5810904175831519,-0.4584775470414762
2020-07-02,78.83057586655214,-0.14815079881623672,-0.9922268264486268,0.8891532620857006,0.20566355936348563,-0.243084086481106
2020-07-03,78.40213737048026,0.015743811779673184,-0.33268676548213605,0.15316160424085618,0.5371716814045284,-0.23254119544973245
2020-07-06,78.27124763939638,0.1301295251761552,-0.7324754724849273,0.10064804640068016,-0.49043349457609503,0.19673309928793678
2020-07-07,78.22680337890392,-0.4988419862262588,0.2760816138585695,-0.9418506459981437,0.4550808789804457,0.11860554783073736
2020-07-08,78.11707839797609,0.9522218833752999,0.32150263325776823,-0.9934810360564562,-0.13118667371284984,-0.347677258593787
2020-07-09,76.0845941801355,-0.9850947341073525,-0.7832558273274259,0.1817458860638699,-0.29498415215603685,-0.16487971205279062
2020-07-10,73.15767272587796,-0.8846218211805539,-0.7973690359728817,-0.3199236057169057,-0.3849391634438735,-0.429925412112584
2020-07-13,74.6141290672513,-0.3606229205081433,-0.35035075879376104,-0.6338512411990223,0.3489467726434022,-0.8074341022780966
2020-07-14,73.1403740854042,-0.98734652252554,-0.8627028395089512,0.015681481400678852,0.032603256745244585,-0.07315599666278665
2020-07-15,71.4988056400003,-0.42878510257226593,0.6630121501750551,-0.26605614579252906,0.9229305543443417,0.7273625635310392
2020-07-16,67.89598084475524,0.9698110362052995,-0.5915185077193998,0.7118035691638477,-0.7252959199336563,-0.6452875405655664
2020-07-17,66.82827398587287,-0.22993235308669907,-0.99889829225096,-0.17541509193653276,0.14998220891664227,-0.6213351996079424
2020-07-20,64.90202506562578,0.06994656534685234,-0.6060830564897619,-0.7615284557398387,-0.5890964035478788,-0.6500336390847102
2020-07-21,66.89556253131094,-0.9648111639538863,-0.903917928591046,0.6310659920217736,-0.7363276500154002,0.18559822473767146
2020-07-22,67.4755585586605,-0.8022439188880435,-0.9757192383209629,-0.42935188675144526,-0.24554315738353774,0.02711388076508787
2020-07-23,67.02430007625307,-0.6412634735375801,-0.9378574618746055,0.28351014060240287,-0.12451032433536581,-0.31866848603090214
2020-07-24,71.37320408779124,-0.6001895532419953,-0.11681635402669684,-0.6206446639420429,0.9696194532685998,-0.6637312541598114
2020-07-27,73.33932023719252,0.9138356535057641,0.8741410140267675,-0.7132773869785964,-0.37249233671968646,-0.18636732853672
2020-07-28,73.57437196393512,0.4949775055334002,0.1368221141242808,-0.15276229699838342,-0.8151799887389483,-0.8264744576900825
2020-07-29,70.15128248845834,-0.9476755337386021,-0.753164087640314,-0.23511235751605203,-0.03400109395410477,-0.16484874804709168
2020-07-30,73.80763658156869,0.12927199401048026,0.32029674753671034,0.25870474572976276,-0.9540290326963192,0.29844104232664403
2020-07-31,72.94397921186801,0.45570714513381666,-0.6390338386957359,-0.44164806997218636,-0.2721608499286594,-0.7426444007701536
2020-08-03,71.27083035650938,0.877949847288266,-0.7868006458352339,-0.968394207933873,-0.21330989459516025,-0.8174117996689239
2020-08-04,73.74872682163024,0.9637745814521635,-0.9219031639881083,-0.5710634516470974,0.39638664335078877,0.6238826958040574
2020-08-05,79.03942388630557,-0.9298053457252143,-0.981540078471091,0.5064914168170394,0.49531476644487726,-0.5390922261335926
2020-08-06,82.42245562846283,-0.8752933466495966,-0.5966866248449322,-0.4757323426590677,-0.553167035499805,0.43129874974493887
2020-08-07,85.27655480549072,-0.9608997300587522,-0.007241344043705116,-0.4163670253125252,-0.3071512644438495,-0.2814943258201796
2020-08-10,88.78641012257853,-0.49370455718843387,-0.31786262736353404,0.6487036441613897,-0.6784389261297396,-0.30088479923219663
2020-08-11,92.13723247568565,0.42914641891863814,-0.6000415441626211,-0.719218910274763,-0.7992389496895084,0.0688865622830611
2020-08-12,95.48277940809307,0.8325753755603588,-0.8669557761706271,-0.9388901990297448,0.06203987935264562,-0.6145471620118342
2020-08-13,97.07079776679944,-0.26890805895485886,0.5083783289315994,-0.3185082691907629,-0.8300270622064514,-0.08961561208512576
2020-08-14,97.61012924630066,-0.5220878278390548,-0.9368897049403,-0.5480522056850445,-0.4326241866367314,-0.345489482947624
2020-08-17,98.50990264116885,0.07598756361225574,0.661179658770362,-0.8014214104761873,-0.7317415700580013,-0.7299512147065379
2020-08-18,97.64957866938781,-0.8669334722510087,-0.875008650192998,-0.3156245412440461,0.2806108060179743,0.05104325927446066
2020-08-19,97.96064455533778,0.9919590341847861,-0.7902564044009981,0.3115975457353525,0.8543258771340264,-0.3159815128206759
2020-08-20,95.07312161275743,-0.9848073750329225,-0.9599796235005438,-0.19236957410048092,-0.8416423474659968,-0.2726486708918257
2020-08-21,95.00785495417954,0.07146465989796613,-0.6576905095129313,0.11935924040057476,-0.9314809031621555,-0.7226391367916875
2020-08-24,93.25635489326467,0.9901220206666806,0.7574253712554346,0.9265132020123281,-0.27303148725999743,0.649603912051468
2020-08-25,93.25039610189391,-0.16368758752896356,0.4170044774655502,-0.4758239965508518,-0.16072908202832595,0.33755918251417394
2020-08-26,96.54267777878324,-0.40046635957246324,0.7682146425133283,0.11962349509006515,0.016776276744658942,0.3972201400014559
2020-08-27,102.37843631056853,-0.5772397253903385,0.4371333748862635,-0.5830709576554486,-0.4737898903614961,-0.3285093700530284
2020-08-28,106.90393092716062,-0.3638942397101473,-0.8963282697576718,-0.7509711690645682,-0.28151831752085094,-0.8230916454670403
2020-08-31,106.29908202837717,0.9455359386432842,-0.486190241384035,-0.6163016937911473,0.15854742888941584,0.7769537863840955
2020-09-01,106.61233710823655,-0.9965217433400816,-0.7682108077734212,-0.5068392729504863,0.6367189713308025,-0.11584470837400225
2020-09-02,111.06001332967803,0.9692410898464981,0.9103380670458762,0.28423244620684296,-0.9262371569116826,-0.4749749532731083
2020-09-03,111.63542598086946,-0.9691359149599297,-0.9087821080806721,0.9786575260673896,-0.3622644655952499,0.16424132427644111
2020-09-04,112.88900331905376,-0.4454981294033595,0.7472421269225101,-0.6760482373324873,0.0651981348536804,0.5331359231196156
2020-09-07,115.53489157520885,-0.6024913338755836,0.7510841756681051,-0.472071214887683,-0.6807378005647525,-0.10949639193417901
2020-09-08,111.82800909515001,0.6190099916909915,0.9701575319923635,-0.16225237202731946,0.8576421351237136,0.5827184532142144
2020-09-09,109.88043777803513,-0.981007945415557,-0.5211519928486342,0.29998467949273205,-0.5332130740817832,0.5105725405108877
2020-09-10,105.98705360930738,0.5155137835953482,0.651531513872612,0.1845793847815876,-0.10942556019894686,-0.618554289349572
2020-09-11,104.54359180574886,0.9919523559277892,0.9902562109378129,0.8354175732964904,0.3509526177077492,-0.44829305845452494
2020-09-14,103.9536404948682,-0.9642857699928573,-0.6838942496695913,-0.9871770231561414,-0.5140740962332211,0.4456816406544151
2020-09-15,99.72439076239081,0.13915904331027668,-0.961663213166986,-0.9869413527775431,-0.922085823790597,-0.9417260002043748
2020-09-16,99.44182627689314,-0.7861326648320853,-0.9833631005078367,-0.5582788508199171,-0.4441385899832805,-0.22044561752848163
2020-09-17,97.45497881337397,0.445377488594965,0.6278937272549713,0.7530560086329978,0.6083069406042628,-0.7512514846374863
2020-09-18,96.73836804251722,-0.08602116240848384,-0.9827707645545373,-0.9326912442566118,-0.36492625257780353,-0.3790702671770923
2020-09-21,95.91747420584312,-0.7763185326825188,-0.526101161756709,-0.9963016934788618,-0.6723959270651709,-0.30701643458598693
2020-09-22,97.51459371140506,0.49941681676689714,0.37160460024096204,0.4108946070655275,0.5413373923797471,-0.3358778885013872
2020-09-23,97.17985229289869,0.9836522179015482,0.09513607140452501,0.11634202207705557,-0.37257160858499555,-0.42856927985555404
2020-09-24,95.60818998713232,-0.38993929303943364,0.3505500292009776,-0.8439290299053057,-0.5024601778746662,-0.6655709875691194
2020-09-25,95.60272924643989,0.6994753233421402,0.1247066293043303,-0.8099653333469116,-0.0218202933165092,0.8436659634547858
2020-09-28,97.74494718239154,-0.9603820823554243,0.8841383459351299,-0.8040511412752198,0.4433363504408586,0.7531752964666405
2020-09-29,98.03531622653767,-0.9055260788411048,-0.8632250176916435,-0.052500228283474094,0.9404912989796042,-0.6964242347315716
2020-09-30,97.53290794303915,0.4663851912833491,-0.7479660998021745,-0.6539924683351803,0.4667138464840974,0.6602980716251992
2020-10-01,96.40842384403535,0.9589792196438178,-0.7901773861563353,0.3358002922093179,0.6545164672449013,-0.36651533489202903
2020-10-02,95.57769779691712,0.35818942475831533,0.7029855873053061,-0.9948295601092342,-0.48371626254622824,-0.04550746075981075
2020-10-05,93.61890850713388,-0.4931821786093702,0.7524171129142986,-0.7437532907584444,-0.7271579987329032,-0.13903334633940315
2020-10-06,100.63932631537791,-0.12978462299427931,0.39012005965018975,-0.8498417187151283,-0.07949556825906831,-0.48184003661891567
2020-10-07,102.02966865270346,-0.9561394194059825,0.8543137076365925,-0.38390010911334105,-0.062467867467474694,0.415322514803553
2020-10-08,104.94663981836341,0.609632897787692,-0.9140546225441646,-0.5889339190526177,-0.7619277214397999,-0.06237155271636772
2020-10-09,107.80845408439038,0.8031972983863503,0.9538617262107932,0.5850686517382453,-0.26171110298102157,-0.3915587109377332
2020-10-12,114.10422643087013,-0.6353483684073687,0.9367062221803306,-0.9623472004239458,0.19934102344151564,-0.716376514515095
2020-10-13,118.68173752509354,-0.6033589984672973,0.6870745578120019,0.005138193806539011,0.24300146757457466,-0.5201243788903103
2020-10-14,128.61367895851342,0.3304150461951841,0.9709841641188813,0.4849230758157071,0.3579170449445917,-0.7673141520008007
2020-10-15,133.09046650186966,-0.5494769602095116,-0.9636135027309426,0.9517858094423843,0.222749852292992,0.0011100143050645345
2020-10-16,139.74105271522876,-0.07956122513230508,-0.5486737349828544,-0.43731823517099,-0.37372942098478107,-0.6076223728568123
2020-10-19,142.63141496207265,0.9947023590216981,-0.6944398422274218,0.3366791232931077,-0.367246629381176,-0.13266591996784785
2020-10-20,151.06667007092346,-0.31515408435132825,0.7090911674351221,-0.9451540901744191,-0.7350304926686165,0.6866764593209578
2020-10-21,151.25791081414852,-0.435706135140805,-0.8412431241265224,-0.9822287813268895,0.8981520965882501,0.6377295114349407
2020-10-22,153.26721962319198,-0.7100364087644885,0.7297981754209028,0.6983515800637207,0.030052480708443373,-6.489522733476892e-05
2020-10-23,156.06180870884475,0.7842950642085802,0.9301104577111788,0.009004332088367055,-0.16382782170378823,-0.03766813577649213
2020-10-26,156.07507586634512,-0.243843214327937,0.6853326404204964,0.8285113836610605,-0.6280419194468173,0.8119693611748923
2020-10-27,154.08439083700222,-0.7175746805188944,0.33370903063443647,-0.8779855650131179,0.9821519267783378,0.30855606903440064
2020-10-28,152.589753420664,0.9564606752475472,-0.8119275963805754,0.5173323741983852,-0.6673079598801099,-0.14291061584685308
2020-10-29,152.39880011373052,0.9642309932147256,-0.7619207909259729,0.9548695508401156,-0.3163944739013431,-0.6858979944748634
2020-10-30,150.86520310584933,-0.670375521195507,0.9102037243888121,0.4209727953540072,0.3468316330629609,0.2594252477027232
2020-11-02,152.4917808261164,-0.9893762481895496,0.7315866537449377,0.2668742490715303,0.4439054134910399,0.45778711797156196
2020-11-03,158.59501423925687,0.8849173542965415,-0.05927864479388921,-0.003968700858965054,0.6374228828447833,-0.3726661788483191
2020-11-04,153.2340666843088,-0.7394331455065665,-0.4559903007652126,-0.9156836868675211,0.8967439375134809,0.18192790083857405
2020-11-05,147.5010723791267,0.8066681173223256,-0.9843233245945424,0.8778032560911365,0.39310386484576043,-0.20467215941850672
